Branch,Depot,Line,Direction,W,Distance,Lon,Lat
416,77610,262,22,0,2566,139.76374358,35.70000588
416,77610,262,22,0,2567,139.7637334,35.70000894
416,77610,262,22,0,2568,139.76372323,35.700012
416,77610,262,22,0,2569,139.76371318,35.70001531
416,77610,262,22,0,2570,139.76370324,35.70001884
416,77610,262,22,0,2571,139.76369331,35.70002237
416,77610,262,22,0,2572,139.76368337,35.70002591
416,77610,262,22,0,2573,139.76367352,35.70002962
416,77610,262,22,0,2574,139.76366367,35.70003333
416,77610,262,22,0,2575,139.76365382,35.70003703
416,77610,262,22,0,2576,139.76364396,35.70004074
416,77610,262,22,0,2577,139.76363411,35.70004444
416,77610,262,22,0,2578,139.76362427,35.70004815
416,77610,262,22,0,2579,139.76361443,35.70005185
416,77610,262,22,0,2580,139.76360458,35.70005556
416,77610,262,22,0,2581,139.76359474,35.70005926
416,77610,262,22,0,2582,139.7635849,35.70006297
416,77610,262,22,0,2583,139.76357506,35.70006667
416,77610,262,22,0,2584,139.76356521,35.70007038
416,77610,262,22,0,2585,139.76355537,35.70007409
416,77610,262,22,0,2586,139.76354553,35.70007779
416,77610,262,22,0,2587,139.76353568,35.7000815
416,77610,262,22,0,2588,139.76352584,35.7000852
416,77610,262,22,0,2589,139.763516,35.70008891
416,77610,262,22,0,2590,139.76350616,35.70009261
416,77610,262,22,0,2591,139.76349631,35.70009632
416,77610,262,22,0,2592,139.76348647,35.70010002
416,77610,262,22,0,2593,139.76347663,35.70010373
416,77610,262,22,0,2594,139.76346678,35.70010743
416,77610,262,22,0,2595,139.76345694,35.70011114
416,77610,262,22,0,2596,139.7634471,35.70011485
416,77610,262,22,0,2597,139.76343726,35.70011855
416,77610,262,22,0,2598,139.76342741,35.70012226
416,77610,262,22,0,2599,139.76341758,35.70012596
416,77610,262,22,0,2600,139.76340775,35.70012967
416,77610,262,22,0,2601,139.76339792,35.70013337
416,77610,262,22,0,2602,139.76338808,35.70013711
416,77610,262,22,0,2603,139.76337828,35.70014086
416,77610,262,22,0,2604,139.76336864,35.70014489
416,77610,262,22,0,2605,139.76335912,35.70014912
416,77610,262,22,0,2606,139.7633496,35.70015336
416,77610,262,22,0,2607,139.76334008,35.7001576
416,77610,262,22,0,2608,139.76333056,35.70016183
416,77610,262,22,0,2609,139.76332099,35.700166
416,77610,262,22,0,2610,139.76331141,35.70017016
416,77610,262,22,0,2611,139.76330184,35.70017432
416,77610,262,22,0,2612,139.76329226,35.70017848
416,77610,262,22,0,2613,139.76328273,35.7001827
416,77610,262,22,0,2614,139.76327342,35.70018723
416,77610,262,22,0,2615,139.76326411,35.70019176
416,77610,262,22,0,2616,139.7632548,35.70019629
416,77610,262,22,0,2617,139.76324549,35.70020082
416,77610,262,22,0,2618,139.76323618,35.70020535
416,77610,262,22,0,2619,139.76322686,35.70020988
416,77610,262,22,0,2620,139.76321755,35.70021441
416,77610,262,22,0,2621,139.76320824,35.70021894
416,77610,262,22,0,2622,139.76319899,35.70022355
416,77610,262,22,0,2623,139.76318994,35.70022841
416,77610,262,22,0,2624,139.76318088,35.70023328
416,77610,262,22,0,2625,139.76317183,35.70023814
416,77610,262,22,0,2626,139.76316278,35.700243
416,77610,262,22,0,2627,139.76315372,35.70024787
416,77610,262,22,0,2628,139.76314467,35.70025273
416,77610,262,22,0,2629,139.76313561,35.7002576
416,77610,262,22,0,2630,139.76312656,35.70026246
416,77610,262,22,0,2631,139.76311755,35.70026737
416,77610,262,22,0,2632,139.76310859,35.70027233
416,77610,262,22,0,2633,139.76309962,35.70027729
416,77610,262,22,0,2634,139.76309065,35.70028226
416,77610,262,22,0,2635,139.76308169,35.70028722
416,77610,262,22,0,2636,139.76307272,35.70029218
416,77610,262,22,0,2637,139.76306376,35.70029714
416,77610,262,22,0,2638,139.76305487,35.7003022
416,77610,262,22,0,2639,139.76304615,35.70030746
416,77610,262,22,0,2640,139.76303742,35.70031273
416,77610,262,22,0,2641,139.7630287,35.70031799
416,77610,262,22,0,2642,139.76301998,35.70032326
416,77610,262,22,0,2643,139.76301125,35.70032852
416,77610,262,22,0,2644,139.76300253,35.70033379
416,77610,262,22,0,2645,139.76299381,35.70033906
416,77610,262,22,0,2646,139.7629852,35.70034444
416,77610,262,22,0,2647,139.76297665,35.70034986
416,77610,262,22,0,2648,139.76296809,35.70035529
416,77610,262,22,0,2649,139.76295953,35.70036072
416,77610,262,22,0,2650,139.76295097,35.70036615
416,77610,262,22,0,2651,139.76294241,35.70037157
416,77610,262,22,0,2652,139.76293386,35.700377
416,77610,262,22,0,2653,139.7629253,35.70038243
416,77610,262,22,0,2654,139.76291674,35.70038786
416,77610,262,22,0,2655,139.76290818,35.70039328
416,77610,262,22,0,2656,139.76289962,35.70039871
416,77610,262,22,0,2657,139.76289107,35.70040414
416,77610,262,22,0,2658,139.76288251,35.70040957
416,77610,262,22,0,2659,139.76287395,35.70041499
416,77610,262,22,0,2660,139.76286539,35.70042042
416,77610,262,22,0,2661,139.76285684,35.70042585
416,77610,262,22,0,2662,139.76284828,35.70043127
416,77610,262,22,0,2663,139.76283972,35.7004367
416,77610,262,22,0,2664,139.76283116,35.70044213
416,77610,262,22,0,2665,139.7628226,35.70044756
416,77610,262,22,0,2666,139.76281405,35.70045298
416,77610,262,22,0,2667,139.76280549,35.70045841
416,77610,262,22,0,2668,139.76279693,35.70046384
416,77610,262,22,0,2669,139.7627887,35.70046959
416,77610,262,22,0,2670,139.76278059,35.70047545
416,77610,262,22,0,2671,139.76277247,35.70048131
416,77610,262,22,0,2672,139.76276403,35.7004874
416,77610,262,22,0,2673,139.7627551,35.70049384
416,77610,262,22,0,2674,139.76274619,35.70050032
416,77610,262,22,0,2675,139.76273732,35.70050683
416,77610,262,22,0,2676,139.76272845,35.70051335
416,77610,262,22,0,2677,139.76271958,35.70051986
416,77610,262,22,0,2678,139.76271071,35.70052638
416,77610,262,22,0,2679,139.76270185,35.70053289
416,77610,262,22,0,2680,139.76269298,35.70053941
416,77610,262,22,0,2681,139.76268411,35.70054592
416,77610,262,22,0,2682,139.76267524,35.70055244
416,77610,262,22,0,2683,139.76266637,35.70055895
416,77610,262,22,0,2684,139.7626575,35.70056547
416,77610,262,22,0,2685,139.76264864,35.70057199
416,77610,262,22,0,2686,139.76263979,35.70057852
416,77610,262,22,0,2687,139.76263093,35.70058504
416,77610,262,22,0,2688,139.76262207,35.70059157
416,77610,262,22,0,2689,139.76261322,35.70059809
416,77610,262,22,0,2690,139.76260436,35.70060462
416,77610,262,22,0,2691,139.7625955,35.70061114
416,77610,262,22,0,2692,139.76258665,35.70061767
416,77610,262,22,0,2693,139.76257779,35.70062419
416,77610,262,22,0,2694,139.76256893,35.70063072
416,77610,262,22,0,2695,139.76256008,35.70063724
416,77610,262,22,0,2696,139.76255123,35.70064377
416,77610,262,22,0,2697,139.76254237,35.70065029
416,77610,262,22,0,2698,139.76253352,35.70065682
416,77610,262,22,0,2699,139.76252467,35.70066334
416,77610,262,22,0,2700,139.76251581,35.70066987
416,77610,262,22,0,2701,139.76250696,35.70067639
416,77610,262,22,0,2702,139.7624981,35.70068291
416,77610,262,22,0,2703,139.76248925,35.70068944
416,77610,262,22,0,2704,139.7624804,35.70069596
416,77610,262,22,0,2705,139.76247154,35.70070249
416,77610,262,22,0,2706,139.76246269,35.70070901
416,77610,262,22,0,2707,139.76245384,35.70071554
416,77610,262,22,0,2708,139.76244498,35.70072206
416,77610,262,22,0,2709,139.76243613,35.70072858
416,77610,262,22,0,2710,139.76242728,35.70073511
416,77610,262,22,0,2711,139.76241842,35.70074163
416,77610,262,22,0,2712,139.76240957,35.70074816
416,77610,262,22,0,2713,139.76240078,35.70075463
