Branch,Depot,Line,Direction,W,Distance,Lon,Lat
511,77610,261,10,0,195618,138.13090615,36.02494534
511,77610,261,10,0,195619,138.13090004,36.02495191
511,77610,261,10,0,195620,138.13089394,36.02495848
511,77610,261,10,0,195621,138.13088784,36.02496505
511,77610,261,10,0,195622,138.13088173,36.02497161
511,77610,261,10,0,195623,138.13087563,36.02497818
511,77610,261,10,0,195624,138.13086952,36.02498475
511,77610,261,10,0,195625,138.13086342,36.02499132
511,77610,261,10,0,195626,138.13085731,36.02499789
511,77610,261,10,0,195627,138.13085121,36.02500445
511,77610,261,10,0,195628,138.1308451,36.02501102
511,77610,261,10,0,195629,138.130839,36.02501759
511,77610,261,10,0,195630,138.13083289,36.02502416
511,77610,261,10,0,195631,138.13082679,36.02503073
511,77610,261,10,0,195632,138.13082069,36.02503729
511,77610,261,10,0,195633,138.13081458,36.02504386
511,77610,261,10,0,195634,138.13080846,36.02505042
511,77610,261,10,0,195635,138.13080233,36.02505697
511,77610,261,10,0,195636,138.13079621,36.02506353
511,77610,261,10,0,195637,138.13079008,36.02507008
511,77610,261,10,0,195638,138.13078396,36.02507663
511,77610,261,10,0,195639,138.13077783,36.02508319
511,77610,261,10,0,195640,138.13077171,36.02508974
511,77610,261,10,0,195641,138.13076558,36.0250963
511,77610,261,10,0,195642,138.13075946,36.02510285
511,77610,261,10,0,195643,138.13075333,36.02510941
511,77610,261,10,0,195644,138.13074721,36.02511596
511,77610,261,10,0,195645,138.13074108,36.02512251
511,77610,261,10,0,195646,138.13073496,36.02512907
511,77610,261,10,0,195647,138.13072883,36.02513562
511,77610,261,10,0,195648,138.13072271,36.02514218
511,77610,261,10,0,195649,138.13071658,36.02514873
511,77610,261,10,0,195650,138.13071046,36.02515529
511,77610,261,10,0,195651,138.13070433,36.02516184
511,77610,261,10,0,195652,138.13069821,36.02516839
511,77610,261,10,0,195653,138.13069208,36.02517495
511,77610,261,10,0,195654,138.13068596,36.0251815
511,77610,261,10,0,195655,138.13067981,36.02518804
511,77610,261,10,0,195656,138.13067364,36.02519457
511,77610,261,10,0,195657,138.13066747,36.0252011
511,77610,261,10,0,195658,138.13066129,36.02520763
511,77610,261,10,0,195659,138.13065512,36.02521415
511,77610,261,10,0,195660,138.13064895,36.02522068
511,77610,261,10,0,195661,138.13064278,36.02522721
511,77610,261,10,0,195662,138.1306366,36.02523373
511,77610,261,10,0,195663,138.13063043,36.02524026
511,77610,261,10,0,195664,138.13062426,36.02524679
511,77610,261,10,0,195665,138.13061809,36.02525331
511,77610,261,10,0,195666,138.13061191,36.02525984
511,77610,261,10,0,195667,138.13060574,36.02526637
511,77610,261,10,0,195668,138.13059957,36.0252729
511,77610,261,10,0,195669,138.1305934,36.02527942
511,77610,261,10,0,195670,138.13058722,36.02528595
511,77610,261,10,0,195671,138.13058105,36.02529248
511,77610,261,10,0,195672,138.13057488,36.025299
511,77610,261,10,0,195673,138.13056871,36.02530553
511,77610,261,10,0,195674,138.13056253,36.02531206
511,77610,261,10,0,195675,138.13055636,36.02531858
511,77610,261,10,0,195676,138.13055019,36.02532511
511,77610,261,10,0,195677,138.13054402,36.02533164
511,77610,261,10,0,195678,138.13053784,36.02533817
511,77610,261,10,0,195679,138.13053167,36.02534469
511,77610,261,10,0,195680,138.1305255,36.02535122
511,77610,261,10,0,195681,138.13051933,36.02535775
511,77610,261,10,0,195682,138.13051317,36.02536427
511,77610,261,10,0,195683,138.130507,36.0253708
511,77610,261,10,0,195684,138.13050083,36.02537733
511,77610,261,10,0,195685,138.13049467,36.02538385
511,77610,261,10,0,195686,138.1304885,36.02539038
511,77610,261,10,0,195687,138.13048233,36.0253969
511,77610,261,10,0,195688,138.13047617,36.02540343
511,77610,261,10,0,195689,138.13047,36.02540996
511,77610,261,10,0,195690,138.13046383,36.02541648
511,77610,261,10,0,195691,138.13045767,36.02542301
511,77610,261,10,0,195692,138.1304515,36.02542954
511,77610,261,10,0,195693,138.13044533,36.02543606
511,77610,261,10,0,195694,138.13043917,36.02544259
511,77610,261,10,0,195695,138.130433,36.02544912
511,77610,261,10,0,195696,138.13042683,36.02545564
511,77610,261,10,0,195697,138.13042067,36.02546217
511,77610,261,10,0,195698,138.13041451,36.02546872
511,77610,261,10,0,195699,138.13040836,36.02547528
511,77610,261,10,0,195700,138.1304022,36.02548183
511,77610,261,10,0,195701,138.13039535,36.02548914
511,77610,261,10,0,195702,138.13038851,36.02549646
511,77610,261,10,0,195703,138.13038166,36.02550377
511,77610,261,10,0,195704,138.13037482,36.02551109
511,77610,261,10,0,195705,138.13036797,36.0255184
511,77610,261,10,0,195706,138.13036113,36.02552572
511,77610,261,10,0,195707,138.13035428,36.02553303
511,77610,261,10,0,195708,138.13034743,36.02554034
511,77610,261,10,0,195709,138.13034059,36.02554766
511,77610,261,10,0,195710,138.13033374,36.02555497
511,77610,261,10,0,195711,138.1303269,36.02556229
511,77610,261,10,0,195712,138.13032005,36.0255696
511,77610,261,10,0,195713,138.13031321,36.02557692
511,77610,261,10,0,195714,138.13030636,36.02558423
511,77610,261,10,0,195715,138.13029951,36.02559154
511,77610,261,10,0,195716,138.13029267,36.02559886
511,77610,261,10,0,195717,138.13028582,36.02560617
511,77610,261,10,0,195718,138.13027898,36.02561349
511,77610,261,10,0,195719,138.13027213,36.0256208
511,77610,261,10,0,195720,138.13026529,36.02562812
511,77610,261,10,0,195721,138.13025844,36.02563543
511,77610,261,10,0,195722,138.13025159,36.02564274
511,77610,261,10,0,195723,138.13024478,36.02565008
511,77610,261,10,0,195724,138.13023801,36.02565744
511,77610,261,10,0,195725,138.13023124,36.0256648
511,77610,261,10,0,195726,138.13022447,36.02567216
511,77610,261,10,0,195727,138.1302177,36.02567952
511,77610,261,10,0,195728,138.13021093,36.02568689
511,77610,261,10,0,195729,138.13020416,36.02569425
511,77610,261,10,0,195730,138.13019739,36.02570161
511,77610,261,10,0,195731,138.13019062,36.02570897
511,77610,261,10,0,195732,138.13018385,36.02571633
511,77610,261,10,0,195733,138.13017709,36.02572369
511,77610,261,10,0,195734,138.13017032,36.02573106
511,77610,261,10,0,195735,138.13016355,36.02573842
511,77610,261,10,0,195736,138.13015678,36.02574578
511,77610,261,10,0,195737,138.13015001,36.02575314
511,77610,261,10,0,195738,138.13014324,36.0257605
511,77610,261,10,0,195739,138.13013647,36.02576786
511,77610,261,10,0,195740,138.13012971,36.02577523
511,77610,261,10,0,195741,138.130123,36.02578263
511,77610,261,10,0,195742,138.13011628,36.02579002
511,77610,261,10,0,195743,138.13010957,36.02579742
511,77610,261,10,0,195744,138.13010286,36.02580482
511,77610,261,10,0,195745,138.13009615,36.02581221
511,77610,261,10,0,195746,138.13008943,36.02581961
511,77610,261,10,0,195747,138.13008272,36.025827
511,77610,261,10,0,195748,138.13007601,36.0258344
511,77610,261,10,0,195749,138.13006929,36.0258418
511,77610,261,10,0,195750,138.13006258,36.02584919
511,77610,261,10,0,195751,138.13005587,36.02585659
511,77610,261,10,0,195752,138.13004916,36.02586399
511,77610,261,10,0,195753,138.13004244,36.02587138
511,77610,261,10,0,195754,138.13003573,36.02587878
511,77610,261,10,0,195755,138.13002902,36.02588617
511,77610,261,10,0,195756,138.1300223,36.02589357
511,77610,261,10,0,195757,138.13001559,36.02590097
511,77610,261,10,0,195758,138.13000888,36.02590836
511,77610,261,10,0,195759,138.13000217,36.02591576
511,77610,261,10,0,195760,138.12999545,36.02592316
511,77610,261,10,0,195761,138.12998875,36.02593056
511,77610,261,10,0,195762,138.12998204,36.02593796
511,77610,261,10,0,195763,138.12997534,36.02594536
511,77610,261,10,0,195764,138.12996863,36.02595276
511,77610,261,10,0,195765,138.12996193,36.02596016
511,77610,261,10,0,195766,138.12995523,36.02596757
511,77610,261,10,0,195767,138.12994853,36.02597497
511,77610,261,10,0,195768,138.12994183,36.02598237
511,77610,261,10,0,195769,138.12993513,36.02598978
511,77610,261,10,0,195770,138.12992844,36.02599718
511,77610,261,10,0,195771,138.12992173,36.02600458
511,77610,261,10,0,195772,138.12991503,36.02601199
511,77610,261,10,0,195773,138.12990833,36.02601939
511,77610,261,10,0,195774,138.12990162,36.02602679
511,77610,261,10,0,195775,138.12989492,36.02603419
511,77610,261,10,0,195776,138.12988821,36.0260416
511,77610,261,10,0,195777,138.12988151,36.026049
511,77610,261,10,0,195778,138.1298748,36.0260564
511,77610,261,10,0,195779,138.12986811,36.02606381
511,77610,261,10,0,195780,138.12986142,36.02607122
511,77610,261,10,0,195781,138.12985473,36.02607863
511,77610,261,10,0,195782,138.12984805,36.02608604
511,77610,261,10,0,195783,138.12984136,36.02609345
511,77610,261,10,0,195784,138.12983468,36.02610087
511,77610,261,10,0,195785,138.12982799,36.02610828
511,77610,261,10,0,195786,138.1298213,36.02611569
511,77610,261,10,0,195787,138.12981462,36.0261231
511,77610,261,10,0,195788,138.12980793,36.02613051
511,77610,261,10,0,195789,138.12980125,36.02613793
511,77610,261,10,0,195790,138.12979456,36.02614534
511,77610,261,10,0,195791,138.12978787,36.02615275
511,77610,261,10,0,195792,138.12978119,36.02616016
511,77610,261,10,0,195793,138.1297745,36.02616758
511,77610,261,10,0,195794,138.12976782,36.02617499
511,77610,261,10,0,195795,138.12976113,36.0261824
511,77610,261,10,0,195796,138.12975444,36.02618981
511,77610,261,10,0,195797,138.12974776,36.02619722
511,77610,261,10,0,195798,138.12974107,36.02620464
511,77610,261,10,0,195799,138.12973439,36.02621205
511,77610,261,10,0,195800,138.1297277,36.02621946
511,77610,261,10,0,195801,138.12972109,36.02622678
511,77610,261,10,0,195802,138.12971449,36.02623411
511,77610,261,10,0,195803,138.12970788,36.02624143
511,77610,261,10,0,195804,138.12970129,36.02624877
511,77610,261,10,0,195805,138.12969472,36.02625612
511,77610,261,10,0,195806,138.12968816,36.02626347
511,77610,261,10,0,195807,138.1296816,36.02627082
511,77610,261,10,0,195808,138.12967503,36.02627817
511,77610,261,10,0,195809,138.12966847,36.02628552
511,77610,261,10,0,195810,138.12966191,36.02629287
511,77610,261,10,0,195811,138.12965534,36.02630022
511,77610,261,10,0,195812,138.12964878,36.02630758
511,77610,261,10,0,195813,138.12964222,36.02631493
511,77610,261,10,0,195814,138.12963565,36.02632228
511,77610,261,10,0,195815,138.12962909,36.02632963
511,77610,261,10,0,195816,138.12962252,36.02633698
511,77610,261,10,0,195817,138.12961596,36.02634433
511,77610,261,10,0,195818,138.1296094,36.02635168
511,77610,261,10,0,195819,138.12960283,36.02635903
511,77610,261,10,0,195820,138.12959627,36.02636638
511,77610,261,10,0,195821,138.12958969,36.02637373
511,77610,261,10,0,195822,138.1295831,36.02638106
511,77610,261,10,0,195823,138.12957651,36.02638839
511,77610,261,10,0,195824,138.12956991,36.02639573
511,77610,261,10,0,195825,138.12956332,36.02640306
511,77610,261,10,0,195826,138.12955672,36.0264104
511,77610,261,10,0,195827,138.12955013,36.02641773
511,77610,261,10,0,195828,138.12954354,36.02642507
511,77610,261,10,0,195829,138.12953694,36.0264324
511,77610,261,10,0,195830,138.12953035,36.02643973
511,77610,261,10,0,195831,138.12952376,36.02644707
511,77610,261,10,0,195832,138.12951716,36.0264544
511,77610,261,10,0,195833,138.12951057,36.02646174
511,77610,261,10,0,195834,138.12950397,36.02646907
511,77610,261,10,0,195835,138.12949738,36.02647641
511,77610,261,10,0,195836,138.12949079,36.02648374
511,77610,261,10,0,195837,138.12948419,36.02649108
511,77610,261,10,0,195838,138.1294776,36.02649841
511,77610,261,10,0,195839,138.12947101,36.02650574
511,77610,261,10,0,195840,138.12946441,36.02651308
511,77610,261,10,0,195841,138.12945782,36.02652041
511,77610,261,10,0,195842,138.12945122,36.02652774
511,77610,261,10,0,195843,138.12944463,36.02653507
511,77610,261,10,0,195844,138.12943803,36.02654241
511,77610,261,10,0,195845,138.12943143,36.02654974
511,77610,261,10,0,195846,138.12942484,36.02655707
511,77610,261,10,0,195847,138.12941824,36.0265644
511,77610,261,10,0,195848,138.12941165,36.02657173
511,77610,261,10,0,195849,138.12940505,36.02657906
511,77610,261,10,0,195850,138.12939845,36.02658639
511,77610,261,10,0,195851,138.12939186,36.02659372
511,77610,261,10,0,195852,138.12938526,36.02660105
511,77610,261,10,0,195853,138.12937867,36.02660838
511,77610,261,10,0,195854,138.12937207,36.02661571
511,77610,261,10,0,195855,138.12936547,36.02662304
511,77610,261,10,0,195856,138.12935888,36.02663037
511,77610,261,10,0,195857,138.12935228,36.02663771
511,77610,261,10,0,195858,138.12934568,36.02664504
511,77610,261,10,0,195859,138.12933909,36.02665237
511,77610,261,10,0,195860,138.12933249,36.0266597
511,77610,261,10,0,195861,138.1293259,36.02666703
511,77610,261,10,0,195862,138.1293193,36.02667436
511,77610,261,10,0,195863,138.1293127,36.02668169
511,77610,261,10,0,195864,138.12930611,36.02668902
511,77610,261,10,0,195865,138.12929951,36.02669635
511,77610,261,10,0,195866,138.12929291,36.02670368
511,77610,261,10,0,195867,138.12928632,36.02671101
511,77610,261,10,0,195868,138.12927972,36.02671834
511,77610,261,10,0,195869,138.12927313,36.02672567
511,77610,261,10,0,195870,138.12926653,36.02673301
511,77610,261,10,0,195871,138.12925994,36.02674034
511,77610,261,10,0,195872,138.12925334,36.02674767
511,77610,261,10,0,195873,138.12924675,36.02675501
511,77610,261,10,0,195874,138.12924015,36.02676234
511,77610,261,10,0,195875,138.12923356,36.02676968
511,77610,261,10,0,195876,138.12922696,36.02677701
511,77610,261,10,0,195877,138.12922037,36.02678434
511,77610,261,10,0,195878,138.12921378,36.02679168
511,77610,261,10,0,195879,138.12920718,36.02679901
511,77610,261,10,0,195880,138.12920059,36.02680634
511,77610,261,10,0,195881,138.12919399,36.02681368
511,77610,261,10,0,195882,138.1291874,36.02682101
511,77610,261,10,0,195883,138.1291808,36.02682834
511,77610,261,10,0,195884,138.12917421,36.02683568
511,77610,261,10,0,195885,138.12916761,36.02684301
511,77610,261,10,0,195886,138.12916102,36.02685035
511,77610,261,10,0,195887,138.12915443,36.02685768
511,77610,261,10,0,195888,138.12914783,36.02686501
511,77610,261,10,0,195889,138.12914124,36.02687235
511,77610,261,10,0,195890,138.12913464,36.02687968
511,77610,261,10,0,195891,138.12912805,36.02688701
511,77610,261,10,0,195892,138.12912145,36.02689435
511,77610,261,10,0,195893,138.12911486,36.02690168
511,77610,261,10,0,195894,138.12910826,36.02690901
511,77610,261,10,0,195895,138.12910167,36.02691635
511,77610,261,10,0,195896,138.12909507,36.02692368
511,77610,261,10,0,195897,138.12908846,36.02693101
511,77610,261,10,0,195898,138.12908184,36.02693834
511,77610,261,10,0,195899,138.12907522,36.02694566
511,77610,261,10,0,195900,138.1290686,36.02695299
511,77610,261,10,0,195901,138.12906217,36.02696012
511,77610,261,10,0,195902,138.12905575,36.02696725
511,77610,261,10,0,195903,138.12904932,36.02697439
511,77610,261,10,0,195904,138.1290429,36.02698152
511,77610,261,10,0,195905,138.12903647,36.02698865
511,77610,261,10,0,195906,138.12903005,36.02699578
511,77610,261,10,0,195907,138.12902362,36.02700291
511,77610,261,10,0,195908,138.1290172,36.02701005
511,77610,261,10,0,195909,138.12901077,36.02701718
511,77610,261,10,0,195910,138.12900434,36.02702431
511,77610,261,10,0,195911,138.12899792,36.02703144
511,77610,261,10,0,195912,138.12899149,36.02703858
511,77610,261,10,0,195913,138.12898507,36.02704571
511,77610,261,10,0,195914,138.12897864,36.02705284
511,77610,261,10,0,195915,138.12897222,36.02705997
511,77610,261,10,0,195916,138.12896579,36.0270671
511,77610,261,10,0,195917,138.12895937,36.02707424
511,77610,261,10,0,195918,138.12895294,36.02708137
511,77610,261,10,0,195919,138.12894651,36.0270885
511,77610,261,10,0,195920,138.12894009,36.02709563
511,77610,261,10,0,195921,138.12893366,36.02710276
511,77610,261,10,0,195922,138.12892724,36.0271099
511,77610,261,10,0,195923,138.12892081,36.02711703
511,77610,261,10,0,195924,138.12891439,36.02712417
511,77610,261,10,0,195925,138.12890797,36.0271313
511,77610,261,10,0,195926,138.12890154,36.02713844
511,77610,261,10,0,195927,138.12889512,36.02714558
511,77610,261,10,0,195928,138.1288887,36.02715271
511,77610,261,10,0,195929,138.12888227,36.02715985
511,77610,261,10,0,195930,138.12887585,36.02716699
511,77610,261,10,0,195931,138.12886942,36.02717412
511,77610,261,10,0,195932,138.128863,36.02718126
511,77610,261,10,0,195933,138.12885658,36.0271884
511,77610,261,10,0,195934,138.12885015,36.02719553
511,77610,261,10,0,195935,138.12884373,36.02720267
511,77610,261,10,0,195936,138.12883731,36.02720981
511,77610,261,10,0,195937,138.12883088,36.02721694
511,77610,261,10,0,195938,138.12882446,36.02722408
511,77610,261,10,0,195939,138.12881804,36.02723122
511,77610,261,10,0,195940,138.12881161,36.02723835
511,77610,261,10,0,195941,138.12880519,36.02724549
511,77610,261,10,0,195942,138.12879877,36.02725263
511,77610,261,10,0,195943,138.12879234,36.02725976
511,77610,261,10,0,195944,138.12878592,36.0272669
511,77610,261,10,0,195945,138.1287795,36.02727404
511,77610,261,10,0,195946,138.12877307,36.02728117
511,77610,261,10,0,195947,138.12876665,36.02728831
511,77610,261,10,0,195948,138.12876023,36.02729545
511,77610,261,10,0,195949,138.1287538,36.02730258
511,77610,261,10,0,195950,138.12874738,36.02730972
511,77610,261,10,0,195951,138.12874095,36.02731686
511,77610,261,10,0,195952,138.12873453,36.02732399
511,77610,261,10,0,195953,138.12872811,36.02733113
511,77610,261,10,0,195954,138.12872168,36.02733826
511,77610,261,10,0,195955,138.12871525,36.02734539
511,77610,261,10,0,195956,138.12870881,36.02735253
511,77610,261,10,0,195957,138.12870238,36.02735966
511,77610,261,10,0,195958,138.12869595,36.02736679
511,77610,261,10,0,195959,138.12868951,36.02737392
511,77610,261,10,0,195960,138.12868308,36.02738105
511,77610,261,10,0,195961,138.12867665,36.02738819
511,77610,261,10,0,195962,138.12867022,36.02739532
511,77610,261,10,0,195963,138.12866378,36.02740245
511,77610,261,10,0,195964,138.12865735,36.02740958
511,77610,261,10,0,195965,138.12865092,36.02741671
511,77610,261,10,0,195966,138.12864448,36.02742385
511,77610,261,10,0,195967,138.12863805,36.02743098
511,77610,261,10,0,195968,138.12863162,36.02743811
511,77610,261,10,0,195969,138.12862518,36.02744524
511,77610,261,10,0,195970,138.12861875,36.02745237
511,77610,261,10,0,195971,138.12861232,36.02745951
511,77610,261,10,0,195972,138.12860589,36.02746664
511,77610,261,10,0,195973,138.12859945,36.02747377
511,77610,261,10,0,195974,138.12859302,36.0274809
511,77610,261,10,0,195975,138.12858659,36.02748803
