Branch,Depot,Line,Direction,W,Distance,Lon,Lat
418,77610,266,22,0,198,139.41134432,35.69821954
418,77610,266,22,0,199,139.41133286,35.69821992
418,77610,266,22,0,200,139.4113214,35.69822031
418,77610,266,22,0,201,139.41131047,35.69822067
418,77610,266,22,0,202,139.41129956,35.69822104
418,77610,266,22,0,203,139.41128865,35.69822141
418,77610,266,22,0,204,139.41127774,35.69822178
418,77610,266,22,0,205,139.41126683,35.69822214
418,77610,266,22,0,206,139.41125592,35.69822251
418,77610,266,22,0,207,139.41124501,35.69822288
418,77610,266,22,0,208,139.41123409,35.69822325
418,77610,266,22,0,209,139.41122319,35.69822374
418,77610,266,22,0,210,139.41121228,35.69822426
418,77610,266,22,0,211,139.41120137,35.69822478
418,77610,266,22,0,212,139.41119046,35.6982253
418,77610,266,22,0,213,139.41117955,35.69822582
418,77610,266,22,0,214,139.41116864,35.69822634
418,77610,266,22,0,215,139.41115774,35.69822699
418,77610,266,22,0,216,139.41114684,35.69822772
418,77610,266,22,0,217,139.41113595,35.69822846
418,77610,266,22,0,218,139.41112505,35.69822919
418,77610,266,22,0,219,139.41111416,35.69823002
418,77610,266,22,0,220,139.41110331,35.69823103
418,77610,266,22,0,221,139.41109245,35.69823203
418,77610,266,22,0,222,139.4110816,35.69823303
418,77610,266,22,0,223,139.41107074,35.69823403
418,77610,266,22,0,224,139.41105988,35.69823503
418,77610,266,22,0,225,139.41104903,35.69823604
418,77610,266,22,0,226,139.41103817,35.69823704
418,77610,266,22,0,227,139.41102732,35.69823804
418,77610,266,22,0,228,139.41101646,35.69823904
418,77610,266,22,0,229,139.41100561,35.6982401
418,77610,266,22,0,230,139.4109948,35.69824139
418,77610,266,22,0,231,139.41098399,35.69824267
418,77610,266,22,0,232,139.41097318,35.69824396
418,77610,266,22,0,233,139.41096237,35.69824525
418,77610,266,22,0,234,139.41095156,35.69824654
418,77610,266,22,0,235,139.41094075,35.69824782
418,77610,266,22,0,236,139.41092994,35.69824911
418,77610,266,22,0,237,139.41091914,35.6982504
418,77610,266,22,0,238,139.41090833,35.69825173
418,77610,266,22,0,239,139.41089754,35.69825313
418,77610,266,22,0,240,139.41088674,35.69825452
418,77610,266,22,0,241,139.41087595,35.69825592
418,77610,266,22,0,242,139.41086515,35.69825731
418,77610,266,22,0,243,139.41085436,35.69825871
418,77610,266,22,0,244,139.41084357,35.6982601
418,77610,266,22,0,245,139.41083277,35.6982615
418,77610,266,22,0,246,139.41082201,35.69826302
418,77610,266,22,0,247,139.41081132,35.69826481
418,77610,266,22,0,248,139.41080062,35.6982666
418,77610,266,22,0,249,139.41078993,35.69826839
418,77610,266,22,0,250,139.41077924,35.69827018
418,77610,266,22,0,251,139.41076854,35.69827196
418,77610,266,22,0,252,139.41075785,35.69827375
418,77610,266,22,0,253,139.41074716,35.69827554
418,77610,266,22,0,254,139.41073647,35.69827742
418,77610,266,22,0,255,139.41072578,35.69827931
418,77610,266,22,0,256,139.4107151,35.6982812
418,77610,266,22,0,257,139.41070441,35.69828309
418,77610,266,22,0,258,139.41069372,35.69828497
418,77610,266,22,0,259,139.41068304,35.69828686
418,77610,266,22,0,260,139.41067235,35.69828875
418,77610,266,22,0,261,139.41066167,35.69829063
418,77610,266,22,0,262,139.41065098,35.69829252
418,77610,266,22,0,263,139.41064037,35.69829464
418,77610,266,22,0,264,139.41062978,35.6982968
418,77610,266,22,0,265,139.41061918,35.69829895
418,77610,266,22,0,266,139.41060859,35.69830111
418,77610,266,22,0,267,139.41059799,35.69830327
418,77610,266,22,0,268,139.4105874,35.69830542
418,77610,266,22,0,269,139.41057681,35.69830758
418,77610,266,22,0,270,139.41056621,35.69830974
418,77610,266,22,0,271,139.41055562,35.6983119
418,77610,266,22,0,272,139.41054508,35.69831427
418,77610,266,22,0,273,139.41053455,35.69831666
418,77610,266,22,0,274,139.41052401,35.69831904
418,77610,266,22,0,275,139.41051348,35.69832142
418,77610,266,22,0,276,139.41050295,35.6983238
418,77610,266,22,0,277,139.41049241,35.69832618
418,77610,266,22,0,278,139.41048188,35.69832856
418,77610,266,22,0,279,139.41047135,35.69833097
418,77610,266,22,0,280,139.41046093,35.69833362
418,77610,266,22,0,281,139.4104505,35.69833627
418,77610,266,22,0,282,139.41044007,35.69833893
418,77610,266,22,0,283,139.41042964,35.69834158
418,77610,266,22,0,284,139.41041921,35.69834423
418,77610,266,22,0,285,139.41040878,35.69834689
418,77610,266,22,0,286,139.41039835,35.69834954
418,77610,266,22,0,287,139.41038792,35.6983522
418,77610,266,22,0,288,139.41037749,35.69835485
418,77610,266,22,0,289,139.41036706,35.6983575
418,77610,266,22,0,290,139.41035664,35.69836018
418,77610,266,22,0,291,139.41034633,35.69836313
418,77610,266,22,0,292,139.41033602,35.69836608
418,77610,266,22,0,293,139.41032572,35.69836903
418,77610,266,22,0,294,139.41031541,35.69837198
418,77610,266,22,0,295,139.4103051,35.69837492
418,77610,266,22,0,296,139.41029479,35.69837787
418,77610,266,22,0,297,139.41028448,35.69838082
418,77610,266,22,0,298,139.41027418,35.69838377
418,77610,266,22,0,299,139.41026387,35.69838672
418,77610,266,22,0,300,139.41025356,35.69838968
418,77610,266,22,0,301,139.41024326,35.69839275
418,77610,266,22,0,302,139.410233,35.69839582
418,77610,266,22,0,303,139.41022274,35.69839888
418,77610,266,22,0,304,139.41021248,35.69840195
418,77610,266,22,0,305,139.41020222,35.69840502
418,77610,266,22,0,306,139.41019196,35.69840808
418,77610,266,22,0,307,139.4101817,35.69841115
418,77610,266,22,0,308,139.41017144,35.69841422
418,77610,266,22,0,309,139.41016119,35.69841728
418,77610,266,22,0,310,139.41015093,35.69842035
418,77610,266,22,0,311,139.41014067,35.69842342
418,77610,266,22,0,312,139.41013041,35.69842648
418,77610,266,22,0,313,139.41012022,35.69842969
418,77610,266,22,0,314,139.41011007,35.69843299
418,77610,266,22,0,315,139.41009993,35.69843629
418,77610,266,22,0,316,139.41008978,35.69843959
418,77610,266,22,0,317,139.41007964,35.6984429
418,77610,266,22,0,318,139.4100695,35.6984462
418,77610,266,22,0,319,139.41005935,35.6984495
418,77610,266,22,0,320,139.41004921,35.6984528
418,77610,266,22,0,321,139.41003906,35.6984561
418,77610,266,22,0,322,139.41002892,35.6984594
418,77610,266,22,0,323,139.41001877,35.69846271
418,77610,266,22,0,324,139.41000859,35.69846593
418,77610,266,22,0,325,139.40999839,35.69846912
418,77610,266,22,0,326,139.40998819,35.69847231
418,77610,266,22,0,327,139.40997799,35.69847551
418,77610,266,22,0,328,139.40996779,35.6984787
418,77610,266,22,0,329,139.40995759,35.6984819
418,77610,266,22,0,330,139.4099474,35.69848509
418,77610,266,22,0,331,139.4099372,35.69848829
418,77610,266,22,0,332,139.409927,35.69849148
418,77610,266,22,0,333,139.40991681,35.69849471
418,77610,266,22,0,334,139.40990664,35.69849798
418,77610,266,22,0,335,139.40989646,35.69850125
418,77610,266,22,0,336,139.40988629,35.69850451
418,77610,266,22,0,337,139.40987611,35.69850778
418,77610,266,22,0,338,139.40986594,35.69851105
418,77610,266,22,0,339,139.40985576,35.69851432
418,77610,266,22,0,340,139.40984559,35.69851758
418,77610,266,22,0,341,139.40983541,35.69852085
418,77610,266,22,0,342,139.40982524,35.69852411
418,77610,266,22,0,343,139.40981507,35.69852736
418,77610,266,22,0,344,139.40980491,35.6985306
418,77610,266,22,0,345,139.40979474,35.69853384
418,77610,266,22,0,346,139.40978457,35.69853709
418,77610,266,22,0,347,139.4097744,35.69854033
418,77610,266,22,0,348,139.40976424,35.69854358
418,77610,266,22,0,349,139.40975407,35.69854682
418,77610,266,22,0,350,139.4097439,35.69855006
418,77610,266,22,0,351,139.40973374,35.69855332
418,77610,266,22,0,352,139.40972357,35.69855659
418,77610,266,22,0,353,139.4097134,35.69855986
418,77610,266,22,0,354,139.40970323,35.69856314
418,77610,266,22,0,355,139.40969307,35.69856641
418,77610,266,22,0,356,139.4096829,35.69856968
418,77610,266,22,0,357,139.40967273,35.69857296
418,77610,266,22,0,358,139.40966149,35.69857658
418,77610,266,22,0,359,139.40964997,35.69858029
418,77610,266,22,0,360,139.40963845,35.698584
418,77610,266,22,0,361,139.40962694,35.69858768
418,77610,266,22,0,362,139.40961543,35.69859136
418,77610,266,22,0,363,139.40960391,35.69859504
418,77610,266,22,0,364,139.4095924,35.69859873
418,77610,266,22,0,365,139.40958089,35.69860241
418,77610,266,22,0,366,139.40956938,35.69860609
418,77610,266,22,0,367,139.40955786,35.69860977
418,77610,266,22,0,368,139.40954635,35.69861345
418,77610,266,22,0,369,139.40953484,35.69861714
418,77610,266,22,0,370,139.40952333,35.69862082
418,77610,266,22,0,371,139.40951181,35.6986245
418,77610,266,22,0,372,139.40950026,35.69862812
418,77610,266,22,0,373,139.40948871,35.69863175
418,77610,266,22,0,374,139.40947717,35.69863537
418,77610,266,22,0,375,139.40946562,35.698639
418,77610,266,22,0,376,139.40945407,35.69864262
418,77610,266,22,0,377,139.40944252,35.69864625
418,77610,266,22,0,378,139.40943097,35.69864987
418,77610,266,22,0,379,139.40941942,35.6986535
418,77610,266,22,0,380,139.40940787,35.69865712
418,77610,266,22,0,381,139.40939632,35.69866075
418,77610,266,22,0,382,139.40938478,35.69866439
418,77610,266,22,0,383,139.40937324,35.69866804
418,77610,266,22,0,384,139.40936171,35.69867168
418,77610,266,22,0,385,139.40935017,35.69867533
418,77610,266,22,0,386,139.40933863,35.69867898
418,77610,266,22,0,387,139.40932709,35.69868262
418,77610,266,22,0,388,139.40931555,35.69868627
418,77610,266,22,0,389,139.40930401,35.69868992
418,77610,266,22,0,390,139.40929248,35.69869357
418,77610,266,22,0,391,139.40928094,35.69869721
418,77610,266,22,0,392,139.4092694,35.69870086
418,77610,266,22,0,393,139.40925786,35.69870451
418,77610,266,22,0,394,139.40924733,35.69870783
418,77610,266,22,0,395,139.40923723,35.69871103
418,77610,266,22,0,396,139.40922713,35.69871422
418,77610,266,22,0,397,139.40921703,35.69871741
418,77610,266,22,0,398,139.4092069,35.6987206
418,77610,266,22,0,399,139.40919678,35.6987238
418,77610,266,22,0,400,139.40918666,35.69872699
418,77610,266,22,0,401,139.40917654,35.69873018
418,77610,266,22,0,402,139.40916642,35.69873338
418,77610,266,22,0,403,139.40915629,35.69873657
418,77610,266,22,0,404,139.40914617,35.69873976
418,77610,266,22,0,405,139.40913605,35.69874295
418,77610,266,22,0,406,139.40912593,35.69874615
418,77610,266,22,0,407,139.40911583,35.69874937
418,77610,266,22,0,408,139.40910573,35.6987526
418,77610,266,22,0,409,139.40909563,35.69875583
418,77610,266,22,0,410,139.40908553,35.69875906
418,77610,266,22,0,411,139.40907544,35.6987623
418,77610,266,22,0,412,139.40906534,35.69876553
418,77610,266,22,0,413,139.40905524,35.69876876
418,77610,266,22,0,414,139.40904514,35.69877199
418,77610,266,22,0,415,139.40903504,35.69877522
418,77610,266,22,0,416,139.40902495,35.69877845
418,77610,266,22,0,417,139.40901485,35.69878168
418,77610,266,22,0,418,139.40900475,35.6987849
418,77610,266,22,0,419,139.40899464,35.69878809
418,77610,266,22,0,420,139.40898453,35.69879129
418,77610,266,22,0,421,139.40897442,35.69879448
418,77610,266,22,0,422,139.40896432,35.69879768
418,77610,266,22,0,423,139.40895421,35.69880087
418,77610,266,22,0,424,139.4089441,35.69880407
418,77610,266,22,0,425,139.40893399,35.69880726
418,77610,266,22,0,426,139.40892388,35.69881046
418,77610,266,22,0,427,139.40891378,35.69881365
418,77610,266,22,0,428,139.40890367,35.69881685
418,77610,266,22,0,429,139.40889356,35.69882005
418,77610,266,22,0,430,139.40888345,35.69882325
418,77610,266,22,0,431,139.40887334,35.69882645
418,77610,266,22,0,432,139.40886323,35.69882965
418,77610,266,22,0,433,139.40885311,35.69883285
418,77610,266,22,0,434,139.408843,35.69883606
418,77610,266,22,0,435,139.40883289,35.69883926
418,77610,266,22,0,436,139.40882278,35.69884246
418,77610,266,22,0,437,139.40881267,35.69884566
418,77610,266,22,0,438,139.40880256,35.69884886
418,77610,266,22,0,439,139.40879245,35.69885206
418,77610,266,22,0,440,139.40878233,35.69885527
418,77610,266,22,0,441,139.40877222,35.69885847
418,77610,266,22,0,442,139.40876211,35.69886167
418,77610,266,22,0,443,139.40875201,35.69886489
418,77610,266,22,0,444,139.40874191,35.69886812
418,77610,266,22,0,445,139.40873181,35.69887134
418,77610,266,22,0,446,139.40872171,35.69887457
418,77610,266,22,0,447,139.40871161,35.69887779
418,77610,266,22,0,448,139.40870151,35.69888101
418,77610,266,22,0,449,139.40869141,35.69888424
418,77610,266,22,0,450,139.40868131,35.69888746
418,77610,266,22,0,451,139.40867121,35.69889069
418,77610,266,22,0,452,139.40866111,35.69889391
418,77610,266,22,0,453,139.40865101,35.69889713
418,77610,266,22,0,454,139.4086409,35.69890036
418,77610,266,22,0,455,139.4086308,35.69890358
418,77610,266,22,0,456,139.4086207,35.69890681
418,77610,266,22,0,457,139.4086106,35.69891003
418,77610,266,22,0,458,139.4086005,35.69891325
418,77610,266,22,0,459,139.4085904,35.69891648
418,77610,266,22,0,460,139.40858029,35.6989197
418,77610,266,22,0,461,139.40857019,35.69892293
418,77610,266,22,0,462,139.40856009,35.69892615
418,77610,266,22,0,463,139.40854999,35.69892937
418,77610,266,22,0,464,139.40853988,35.6989326
418,77610,266,22,0,465,139.40852978,35.69893582
418,77610,266,22,0,466,139.40851968,35.69893904
418,77610,266,22,0,467,139.40850958,35.69894227
418,77610,266,22,0,468,139.40849947,35.69894549
418,77610,266,22,0,469,139.40848937,35.69894871
418,77610,266,22,0,470,139.40847924,35.69895188
418,77610,266,22,0,471,139.40846912,35.69895505
418,77610,266,22,0,472,139.408459,35.69895822
418,77610,266,22,0,473,139.40844888,35.6989614
418,77610,266,22,0,474,139.40843874,35.69896456
418,77610,266,22,0,475,139.40842861,35.69896773
418,77610,266,22,0,476,139.40841847,35.6989709
418,77610,266,22,0,477,139.40840834,35.69897407
418,77610,266,22,0,478,139.4083982,35.69897724
418,77610,266,22,0,479,139.40838807,35.69898041
418,77610,266,22,0,480,139.40837793,35.69898358
418,77610,266,22,0,481,139.40836779,35.69898674
418,77610,266,22,0,482,139.40835766,35.69898991
418,77610,266,22,0,483,139.40834752,35.69899308
418,77610,266,22,0,484,139.40833743,35.69899632
418,77610,266,22,0,485,139.40832735,35.69899957
418,77610,266,22,0,486,139.40831726,35.69900282
418,77610,266,22,0,487,139.40830718,35.69900607
418,77610,266,22,0,488,139.40829709,35.69900932
418,77610,266,22,0,489,139.40828701,35.69901257
418,77610,266,22,0,490,139.40827693,35.69901582
418,77610,266,22,0,491,139.40826684,35.69901907
418,77610,266,22,0,492,139.40825676,35.69902232
418,77610,266,22,0,493,139.40824667,35.69902557
418,77610,266,22,0,494,139.40823659,35.69902882
418,77610,266,22,0,495,139.4082265,35.69903207
418,77610,266,22,0,496,139.40821642,35.69903532
418,77610,266,22,0,497,139.40820634,35.69903857
418,77610,266,22,0,498,139.40819625,35.69904182
418,77610,266,22,0,499,139.40818617,35.69904507
418,77610,266,22,0,500,139.40817605,35.69904833
418,77610,266,22,0,501,139.40816597,35.69905159
418,77610,266,22,0,502,139.40815589,35.69905485
418,77610,266,22,0,503,139.40814581,35.69905812
418,77610,266,22,0,504,139.40813573,35.69906138
418,77610,266,22,0,505,139.40812565,35.69906464
418,77610,266,22,0,506,139.40811557,35.6990679
418,77610,266,22,0,507,139.40810549,35.69907116
418,77610,266,22,0,508,139.40809541,35.69907443
418,77610,266,22,0,509,139.40808533,35.69907769
418,77610,266,22,0,510,139.40807526,35.69908095
418,77610,266,22,0,511,139.40806518,35.69908421
418,77610,266,22,0,512,139.4080551,35.69908747
418,77610,266,22,0,513,139.40804502,35.69909074
418,77610,266,22,0,514,139.40803494,35.699094
418,77610,266,22,0,515,139.40802484,35.69909722
418,77610,266,22,0,516,139.40801472,35.69910042
418,77610,266,22,0,517,139.40800461,35.69910361
418,77610,266,22,0,518,139.40799449,35.69910681
418,77610,266,22,0,519,139.40798437,35.69911001
418,77610,266,22,0,520,139.40797426,35.6991132
418,77610,266,22,0,521,139.40796414,35.6991164
418,77610,266,22,0,522,139.40795403,35.69911959
418,77610,266,22,0,523,139.40794391,35.69912279
418,77610,266,22,0,524,139.4079338,35.69912599
418,77610,266,22,0,525,139.40792368,35.69912918
418,77610,266,22,0,526,139.40791356,35.69913238
418,77610,266,22,0,527,139.40790345,35.69913558
418,77610,266,22,0,528,139.40789333,35.69913877
418,77610,266,22,0,529,139.40788322,35.69914197
418,77610,266,22,0,530,139.4078731,35.69914516
418,77610,266,22,0,531,139.407863,35.69914839
418,77610,266,22,0,532,139.4078529,35.69915163
418,77610,266,22,0,533,139.4078428,35.69915487
418,77610,266,22,0,534,139.4078327,35.6991581
418,77610,266,22,0,535,139.4078226,35.69916134
418,77610,266,22,0,536,139.40781251,35.69916458
418,77610,266,22,0,537,139.40780241,35.69916782
418,77610,266,22,0,538,139.40779231,35.69917106
418,77610,266,22,0,539,139.40778221,35.69917429
418,77610,266,22,0,540,139.40777211,35.69917753
418,77610,266,22,0,541,139.40776201,35.69918077
418,77610,266,22,0,542,139.40775192,35.69918401
418,77610,266,22,0,543,139.40774182,35.69918725
418,77610,266,22,0,544,139.40773172,35.69919048
418,77610,266,22,0,545,139.40772162,35.69919372
418,77610,266,22,0,546,139.40771152,35.69919696
418,77610,266,22,0,547,139.40770147,35.69920019
418,77610,266,22,0,548,139.40769142,35.69920342
418,77610,266,22,0,549,139.40768131,35.69920666
418,77610,266,22,0,550,139.4076712,35.6992099
418,77620,266,22,0,552,139.407651,35.69921638
418,77620,266,22,0,553,139.40764095,35.69921961
418,77620,266,22,0,554,139.40763089,35.69922283
418,77620,266,22,0,555,139.40762084,35.69922606
418,77620,266,22,0,556,139.40761079,35.69922928
418,77620,266,22,0,557,139.40760073,35.69923251
418,77620,266,22,0,558,139.40759068,35.69923573
